load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	DispatchFuelCellMW	GeneratePumpedHydro	zone_demand_mw	StorageNetCharge	ChargeEVs	RunElectrolyzerMW	LiquifyHydrogenMW	ShiftDemand	StorePumpedHydro
Oahu	2040-07-21-20:00	936.01	0	0	150	912.052	0	265.163	0	0	-91.2052	0
Oahu	2040-07-21-22:00	662.157	0	0	150	817.118	0	76.7515	0	0	-81.7118	0
Oahu	2040-07-27-00:00	588.596	0	0	51.1504	710.461	0	0.33104	0	0	-71.0461	0
Oahu	2040-07-27-02:00	580.7	0	0	70.3873	662.756	0	54.607	0	0	-66.2756	0
Oahu	2040-07-27-04:00	746.614	0	0	150	666.729	0	296.557	0	0	-66.6729	0
Oahu	2040-07-27-06:00	1035.99	0	0	0	714.237	0	393.177	0	0	-71.4237	0
Oahu	2040-07-27-08:00	1586.61	0	0	0	830.141	358.753	330.728	0	0	-83.0141	150
Oahu	2040-07-27-10:00	1995.05	0	0	0	890.27	358.753	525.038	0	0	70.9851	150
Oahu	2040-07-27-12:00	2138.33	0	0	0	900.09	358.753	443.562	0	0	285.926	150
Oahu	2040-07-27-14:00	1970.8	0	0	0	905.985	358.753	270.132	0	0	285.926	150
Oahu	2040-07-27-16:00	1720.54	0	0	0	921.094	358.753	311.332	0	0	-20.6393	150
Oahu	2040-07-27-18:00	1119.94	0	0	125.962	911.833	0	425.256	0	0	-91.1833	0
Oahu	2040-07-27-20:00	1103.52	0	0	150	919.132	0	426.304	0	0	-91.9132	0
Oahu	2040-07-27-22:00	714.773	0	0	150	806.683	0	138.758	0	0	-80.6683	0
Oahu	2040-08-25-00:00	706.726	0	0	17.8448	718.757	0	77.6899	0	0	-71.8757	0
Oahu	2040-08-25-02:00	725.089	0	0	82.8308	673.572	0	201.705	0	0	-67.3572	0
Oahu	2040-08-25-04:00	951.704	0	0	150	681.717	0	488.158	0	0	-68.1717	0
Oahu	2040-08-25-06:00	1078.18	0	0	41.6044	762.085	0	433.91	0	0	-76.2085	0
Oahu	2040-08-25-08:00	1750.95	0	0	0	905.275	47.4499	546.998	0	0	101.229	150
Oahu	2040-08-25-10:00	1816.64	0	0	0	953.731	52.578	513.354	0	0	146.98	150
Oahu	2040-08-25-12:00	1662.71	0	0	0	945.626	76.9209	278.82	0	0	211.345	150
Oahu	2040-08-25-14:00	1498.78	0	0	0	937.045	27.231	197.852	0	0	186.649	150
Oahu	2040-08-25-16:00	1305.61	0	0	0	944.822	73.7047	258.901	0	0	-94.4822	122.663
Oahu	2040-08-25-18:00	999.67	0	0	150	941.818	0	302.033	0	0	-94.1818	0
Oahu	2040-08-25-20:00	883.628	0	0	150	915.518	0	209.662	0	0	-91.5518	0
Oahu	2040-08-25-22:00	763.903	0	0	84.1704	823.748	0	106.7	0	0	-82.3748	0
Oahu	2040-09-10-00:00	664.701	0	0	0	695.182	0	39.0367	0	0	-69.5182	0
Oahu	2040-09-10-02:00	759.44	0	0	54.2167	664.473	0	215.631	0	0	-66.4473	0
Oahu	2040-09-10-04:00	1024.8	0	0	150	705.343	0	539.993	0	0	-70.5343	0
Oahu	2040-09-10-06:00	1086.15	0	0	150	858.137	0	463.825	0	0	-85.8137	0
Oahu	2040-09-10-08:00	1658.08	0	0	0	937.328	0	589.459	0	0	-18.7043	150
Oahu	2040-09-10-10:00	1928.86	0	0	0	984.318	335.791	547.343	0	0	-88.5955	150
Oahu	2040-09-10-12:00	2012.35	0	0	0	992.005	335.791	271.417	0	0	263.135	150
Oahu	2040-09-10-14:00	1939.15	0	0	0	992.032	335.791	178.746	0	0	282.581	150
Oahu	2040-09-10-16:00	1844.66	0	0	0	982.607	335.791	251.262	0	0	124.998	150
Oahu	2040-09-10-18:00	1029.37	0	0	150	991.596	0	286.932	0	0	-99.1596	0
Oahu	2040-09-10-20:00	867.513	0	0	150	931.924	0	178.782	0	0	-93.1924	0
Oahu	2040-09-10-22:00	718.81	0	0	43.2833	787.485	0	53.3571	0	0	-78.7485	0
Oahu	2040-10-03-00:00	711.991	0	0	0	696.872	58.5447	26.2613	0	0	-69.6872	0
Oahu	2040-10-03-02:00	746.231	0	0	61.8013	666.886	0	207.835	0	0	-66.6886	0
Oahu	2040-10-03-04:00	1024.29	0	0	150	710.298	0	535.027	0	0	-71.0298	0
Oahu	2040-10-03-06:00	1091.77	0	0	150	864.345	0	463.859	0	0	-86.4345	0
Oahu	2040-10-03-08:00	1597.17	0	0	0	949.922	9.55961	582.68	0	0	-94.9922	150
Oahu	2040-10-03-10:00	1735.2	0	0	0	988.788	94.6669	550.378	0	0	-48.6374	150
Oahu	2040-10-03-12:00	1415.01	0	0	0	998.589	85.832	280.447	0	0	-99.8589	150
Oahu	2040-10-03-14:00	1825.78	0	0	0	992.85	43.913	183.544	0	0	455.474	150
Oahu	2040-10-03-16:00	1769.57	0	0	0	968.834	43.913	254.882	0	0	351.94	150
Oahu	2040-10-03-18:00	1025.45	0	0	150	979.206	0	294.165	0	0	-97.9206	0
Oahu	2040-10-03-20:00	863.463	0	0	150	915.86	0	189.189	0	0	-91.586	0
Oahu	2040-10-03-22:00	737.023	0	0	35.6987	805.784	0	47.5168	0	0	-80.5784	0
Oahu	2040-11-08-00:00	682.182	0	0	0	689.812	55.1214	6.22982	0	0	-68.9812	0
Oahu	2040-11-08-02:00	687.508	0	0	0	654.557	8.94158	89.4643	0	0	-65.4557	0
Oahu	2040-11-08-04:00	797.611	0	0	150	663.117	0	350.806	0	0	-66.3117	0
Oahu	2040-11-08-06:00	924.739	0	0	150	739.425	0	409.256	0	0	-73.9425	0
Oahu	2040-11-08-08:00	1661.96	0	0	0	850.177	358.753	388.044	0	0	-85.0177	150
Oahu	2040-11-08-10:00	2014.87	0	0	0	893.132	358.753	530.802	0	0	82.1867	150
Oahu	2040-11-08-12:00	2082.71	0	0	0	901.14	358.753	406.455	0	0	266.367	150
Oahu	2040-11-08-14:00	1997.58	0	0	0	883.489	358.753	250.434	0	0	354.903	150
Oahu	2040-11-08-16:00	1241.88	0	0	0	885.561	0	298.491	0	0	-88.5561	146.386
Oahu	2040-11-08-18:00	1073.41	0	0	150	919.977	0	395.435	0	0	-91.9977	0
Oahu	2040-11-08-20:00	996.325	0	0	150	859.957	0	372.364	0	0	-85.9957	0
Oahu	2040-11-08-22:00	718.073	0	0	94.7172	771.988	0	118.002	0	0	-77.1988	0
Oahu	2040-12-05-00:00	744.868	0	0	0	667.697	73.4677	70.4734	0	0	-66.7697	0
Oahu	2040-12-05-02:00	775.856	0	0	0	637.39	0	202.204	0	0	-63.739	0
Oahu	2040-12-05-04:00	1024.6	0	0	64.9186	679.691	0	477.792	0	0	-67.9691	0
Oahu	2040-12-05-06:00	1044.6	0	0	114.273	843.335	0	399.868	0	0	-84.3335	0
Oahu	2040-12-05-08:00	1458.87	0	0	0	903.103	6.46136	558.848	0	0	-9.54612	0
Oahu	2040-12-05-10:00	1492.19	0	0	0	935.924	88.4631	459.708	0	0	-9.54612	17.637
Oahu	2040-12-05-12:00	1594.46	0	0	0	943.325	88.4631	262.001	0	0	263.763	36.9111
Oahu	2040-12-05-14:00	1618.54	0	0	0	929.859	88.4631	241.874	0	0	263.763	94.5795
Oahu	2040-12-05-16:00	1227.85	0	0	0	914.239	6.03395	277.282	0	0	30.2981	0
Oahu	2040-12-05-18:00	1099.76	0	0	55.6364	928.107	0	320.1	0	0	-92.8107	0
Oahu	2040-12-05-20:00	996.984	0	0	0	863.678	0	219.674	0	0	-86.3678	0
Oahu	2040-12-05-22:00	886.054	0	0	0	767.422	69.417	125.957	0	0	-76.7422	0
Oahu	2040-12-08-00:00	868.807	0	0	0	647.463	177.621	108.469	0	0	-64.7463	0
Oahu	2040-12-08-02:00	813.684	0	0	0	621.634	89.1394	165.074	0	0	-62.1634	0
Oahu	2040-12-08-04:00	975.498	0	0	22.6033	671.875	0	393.415	0	0	-67.1875	0
Oahu	2040-12-08-06:00	1120.43	0	0	0	832.383	0	371.289	0	0	-83.2383	0
Oahu	2040-12-08-08:00	1312.09	0	0	0	895.804	31.9177	473.944	0	0	-89.5804	0
Oahu	2040-12-08-10:00	1437.89	0	0	0	927.139	70.7434	440.834	0	0	-9.52841	8.70349
Oahu	2040-12-08-12:00	1637.86	0	0	0	932.298	70.7434	299.884	0	0	334.932	0
Oahu	2040-12-08-14:00	1652.17	0	0	0	929.729	70.7434	258.236	0	0	393.462	0
Oahu	2040-12-08-16:00	1175.05	0	0	0	913.598	33.7367	286.792	0	0	-91.3598	32.2813
Oahu	2040-12-08-18:00	1111.74	0	0	105.225	965.058	0	348.411	0	0	-96.5058	0
Oahu	2040-12-08-20:00	1058.54	0	0	23.73	888.409	0	282.702	0	0	-88.8409	0
Oahu	2040-12-08-22:00	863.918	0	0	0	752.429	0	186.733	0	0	-75.2429	0
Oahu	2040-12-15-00:00	614.571	0	0	0	682.857	0	0	0	0	-68.2857	0
Oahu	2040-12-15-02:00	628.052	0	0	0	639.335	0	52.6508	0	0	-63.9335	0
Oahu	2040-12-15-04:00	733.612	0	0	150	655.666	0	293.513	0	0	-65.5666	0
Oahu	2040-12-15-06:00	909.085	0	0	150	740.9	0	392.275	0	0	-74.09	0
Oahu	2040-12-15-08:00	1305.2	0	0	0	855.317	0.82937	327.512	0	0	-28.4599	150
Oahu	2040-12-15-10:00	1611.76	0	0	0	889.105	133.33	524.714	0	0	-85.385	150
Oahu	2040-12-15-12:00	1930.81	0	0	0	881.228	133.33	445.644	0	0	320.609	150
Oahu	2040-12-15-14:00	1756.15	0	0	0	860.486	133.33	271.237	0	0	341.1	150
Oahu	2040-12-15-16:00	1335.22	0	0	0	870.133	24.507	312.053	0	0	-21.4693	150
Oahu	2040-12-15-18:00	1098.62	0	0	150	912.991	0	426.93	0	0	-91.2991	0
Oahu	2040-12-15-20:00	1053.14	0	0	150	859.788	0	429.332	0	0	-85.9788	0
Oahu	2040-12-15-22:00	737.59	0	0	97.5	772.409	0	139.923	0	0	-77.2409	0
Oahu	2040-12-18-00:00	939.287	0	0	0	651.952	0	352.531	0	0	-65.1952	0
Oahu	2040-12-18-02:00	962.242	0	0	0	617.178	0	406.782	0	0	-61.7178	0
Oahu	2040-12-18-04:00	942.393	0	0	0	664.723	0	344.142	0	0	-66.4723	0
Oahu	2040-12-18-06:00	1033.34	0	0	0	827.871	0	288.259	0	0	-82.7871	0
Oahu	2040-12-18-08:00	1193.11	0	0	0	877.212	0	403.622	0	0	-87.7212	0
Oahu	2040-12-18-10:00	1147	0	0	0	902.157	0	335.062	0	0	-90.2157	0
Oahu	2040-12-18-12:00	1468.36	0	0	0	913.454	83.9485	237.614	0	0	233.346	0
Oahu	2040-12-18-14:00	1621.46	0	0	0	906.609	83.9485	235.098	0	0	395.808	0
Oahu	2040-12-18-16:00	1315.75	0	0	0	902.674	83.9485	241.601	0	0	87.5306	0
Oahu	2040-12-18-18:00	1048.95	0	0	120	966.469	0	299.128	0	0	-96.6469	0
Oahu	2040-12-18-20:00	1053.36	0	0	0	891.558	0	250.959	0	0	-89.1558	0
Oahu	2040-12-18-22:00	911.934	0	0	0	767.723	0	220.984	0	0	-76.7723	0
Oahu	2040-12-19-00:00	610.566	0	0	0	654.278	0	21.716	0	0	-65.4278	0
Oahu	2040-12-19-02:00	695.093	0	0	0	621.529	0	135.717	0	0	-62.1529	0
Oahu	2040-12-19-04:00	1008.58	0	0	0	669.583	0	405.957	0	0	-66.9583	0
Oahu	2040-12-19-06:00	1020.34	0	0	150	829.949	0	423.388	0	0	-82.9949	0
Oahu	2040-12-19-08:00	1298.51	0	0	0	887.389	54.776	445.086	0	0	-88.7389	0
Oahu	2040-12-19-10:00	1550.52	0	0	0	920.278	26.4369	533.619	0	0	-79.818	150
Oahu	2040-12-19-12:00	1585.39	0	0	0	919.239	106.246	365.567	0	0	106.689	87.647
Oahu	2040-12-19-14:00	1695.97	0	0	0	918.837	106.246	228.291	0	0	301.693	140.906
Oahu	2040-12-19-16:00	1501.35	0	0	0	916.645	0	283.015	0	0	301.693	0
Oahu	2040-12-19-18:00	1084.18	0	0	150	968.976	0	362.098	0	0	-96.8976	0
Oahu	2040-12-19-20:00	1012.06	0	0	111.486	898.832	0	314.599	0	0	-89.8832	0
Oahu	2040-12-19-22:00	791.567	0	0	0	772.04	0	96.7311	0	0	-77.204	0
Oahu	2045-01-09-00:00	782.276	0	113.437	0	665.985	268.056	28.2711	0	0	-66.5985	0
Oahu	2045-01-09-02:00	634.553	0	113.437	65.0629	634.419	9.82875	232.247	0	0	-63.4419	0
Oahu	2045-01-09-04:00	945.628	0	136.079	150	675.904	0	623.394	0	0	-67.5904	0
Oahu	2045-01-09-06:00	1011	0	136.079	150	815.932	0	562.736	0	0	-81.5932	0
Oahu	2045-01-09-08:00	1755.53	0	0	0	899.375	0	680.187	115.266	0	-89.3016	150
Oahu	2045-01-09-10:00	2068.28	0	0	0	953.581	0	677.274	115.266	0	172.154	150
Oahu	2045-01-09-12:00	1916.83	0	0	0	966.556	138.942	373.91	115.266	0	172.154	150
Oahu	2045-01-09-14:00	2015.29	0	0	0	974.271	138.942	241.413	115.266	0	395.397	150
Oahu	2045-01-09-16:00	1329.15	0	0	0	968.379	0	324.806	0	0	-96.8379	132.805
Oahu	2045-01-09-18:00	1018.05	0	136.079	150	1020.53	0	385.654	0	0	-102.053	0
Oahu	2045-01-09-20:00	824.597	0	136.079	150	930.716	0	273.032	0	0	-93.0716	0
Oahu	2045-01-09-22:00	631.433	0	136.079	19.1968	792.166	0	73.7599	0	0	-79.2166	0
Oahu	2045-04-21-00:00	826.62	0	0	0	674.186	47.9709	38.5745	115.266	18.0401	-67.4186	0
Oahu	2045-04-21-02:00	806.419	0	0	110.376	642.001	0	205.688	115.266	18.0401	-64.2001	0
Oahu	2045-04-21-04:00	1078.61	0	0	145.468	692.518	0	566.179	25.8806	8.75485	-69.2518	0
Oahu	2045-04-21-06:00	1209.72	0	0	132.95	853.757	0	530.369	25.8806	18.0401	-85.3757	0
Oahu	2045-04-21-08:00	1756.72	0	0	0	935.186	0	631.741	115.266	18.0401	-93.5186	150
Oahu	2045-04-21-10:00	1804.31	0	0	0	975.025	0	643.48	115.266	18.0401	-97.5025	150
Oahu	2045-04-21-12:00	2007.9	0	0	0	984.099	53.7833	394.175	115.266	18.0401	292.539	150
Oahu	2045-04-21-14:00	2093.86	0	0	0	986.077	224.101	274.49	115.266	18.0401	325.887	150
Oahu	2045-04-21-16:00	1726.69	0	0	0	972.877	0	341.249	115.266	18.0401	129.254	150
Oahu	2045-04-21-18:00	1242.38	0	0	78.9817	979.509	0	415.296	6.46389	18.0401	-97.9509	0
Oahu	2045-04-21-20:00	1022.1	0	0	150	938.185	0	321.265	6.46389	0	-93.8185	0
Oahu	2045-04-21-22:00	875.557	0	0	79.7243	786.443	0	114.177	115.266	18.0401	-78.6443	0
Oahu	2045-05-01-00:00	839.277	0	0	54.6716	684.077	117.826	42.0696	100.343	18.0401	-68.4077	0
Oahu	2045-05-01-02:00	779.672	0	0	118.99	654.024	11.5892	180.068	100.343	18.0401	-65.4024	0
Oahu	2045-05-01-04:00	998.492	0	0	150	700.656	0	517.901	0	0	-70.0656	0
Oahu	2045-05-01-06:00	1201.3	0	0	97.168	867.752	0	507.907	0	9.58079	-86.7752	0
Oahu	2045-05-01-08:00	1717.98	0	0	0	941.769	0	587.087	115.266	18.0401	-94.1769	150
Oahu	2045-05-01-10:00	1975.21	0	0	0	977.277	0	623.684	115.266	18.0401	90.9401	150
Oahu	2045-05-01-12:00	1954.52	0	0	0	985.141	0	417.212	115.266	18.0401	268.858	150
Oahu	2045-05-01-14:00	2103.41	0	0	0	988.766	138.942	298.53	115.266	18.0401	393.861	150
Oahu	2045-05-01-16:00	1654.61	0	0	0	975.665	138.942	354.212	115.266	18.0401	-97.513	150
Oahu	2045-05-01-18:00	1273.59	0	0	44.9034	975.13	0	440.876	0	0	-97.513	0
Oahu	2045-05-01-20:00	1059.46	0	0	150	938.636	0	364.687	0	0	-93.8636	0
Oahu	2045-05-01-22:00	873.128	0	0	81.7672	799.41	49.0541	142.451	25.8806	18.0401	-79.941	0
Oahu	2045-05-17-00:00	773.219	0	0	41.0402	681.222	139.054	21.8976	22.1681	18.0401	-68.1222	0
Oahu	2045-05-17-02:00	746.355	0	0	150	647.157	107.003	180.913	22.1681	3.82849	-64.7157	0
Oahu	2045-05-17-04:00	985.61	0	18.7957	150	681.54	0	541.02	0	0	-68.154	0
Oahu	2045-05-17-06:00	1355.32	0	0	79.9238	851.141	0	535.911	115.266	18.0401	-85.1141	0
Oahu	2045-05-17-08:00	1899.21	0	0	0	937.621	0	595.033	115.266	18.0401	83.2541	150
Oahu	2045-05-17-10:00	2008.2	0	0	0	977.447	0	664.188	115.266	18.0401	83.2541	150
Oahu	2045-05-17-12:00	1938.97	0	0	0	987.751	157.35	427.304	115.266	18.0401	83.2541	150
Oahu	2045-05-17-14:00	1697.42	0	0	0	987.931	0	273.246	115.266	18.0401	152.934	150
Oahu	2045-05-17-16:00	1879.01	0	0	0	977.481	120.535	344.758	115.266	18.0401	152.934	150
Oahu	2045-05-17-18:00	1256.07	0	0	37.8908	959.227	0	430.654	0	0	-95.9227	0
Oahu	2045-05-17-20:00	1039.16	0	9.38381	150	938.847	0	353.585	0	0	-93.8847	0
Oahu	2045-05-17-22:00	790.968	0	0	88.6452	797.161	31.8269	108.174	22.1681	0	-79.7161	0
Oahu	2045-07-09-00:00	801.829	0	0	150	705.335	173.831	15.1476	110.009	18.0401	-70.5335	0
Oahu	2045-07-09-02:00	784.005	0	0	150	669.117	49.0541	154.697	110.009	18.0401	-66.9117	0
Oahu	2045-07-09-04:00	1012.56	0	0	150	713.125	0	502.703	0	18.0401	-71.3125	0
Oahu	2045-07-09-06:00	1434.46	0	0	0	857.014	0	526.963	115.266	18.0401	-85.7014	2.87368
Oahu	2045-07-09-08:00	1993.58	0	0	0	963.618	0	552.673	115.266	18.0401	193.985	150
Oahu	2045-07-09-10:00	2153.07	0	0	0	1011.33	0	664.449	115.266	18.0401	193.985	150
Oahu	2045-07-09-12:00	1954.05	0	0	0	1022.9	0	456.463	115.266	18.0401	193.985	147.402
Oahu	2045-07-09-14:00	1819.13	0	0	0	1022.35	138.942	285.236	115.266	18.0401	89.3008	150
Oahu	2045-07-09-16:00	1688.55	0	0	0	1011.19	138.942	353.375	115.266	18.0401	-98.2696	150
Oahu	2045-07-09-18:00	1537.64	0	0	0	982.696	0	452.001	115.266	18.0401	-98.2696	67.9065
Oahu	2045-07-09-20:00	1134.06	0	0	150	969.975	0	393.038	0	18.0401	-96.9975	0
Oahu	2045-07-09-22:00	842.961	0	0	150	832.589	3.1609	119.938	102.493	18.0401	-83.2589	0
Oahu	2045-07-21-00:00	678.218	0	0	134.294	747.66	0	8.76202	112.816	18.0401	-74.766	0
Oahu	2045-07-21-02:00	881.355	0	0	0	703.929	0	116.964	112.816	18.0401	-70.3929	0
Oahu	2045-07-21-04:00	949.866	0	0	150	708.721	0	443.977	0	18.0401	-70.8721	0
Oahu	2045-07-21-06:00	1355.01	0	0	0	791.274	0	509.557	115.266	18.0401	-79.1274	0
Oahu	2045-07-21-08:00	1638.95	0	0	0	919.574	51.5633	490.627	115.266	18.0401	-9.2415	53.119
Oahu	2045-07-21-10:00	1871.16	0	0	0	968.991	51.5633	658.209	115.266	18.0401	-9.2415	68.3335
Oahu	2045-07-21-12:00	2090.81	0	0	0	966.152	51.5633	496.632	115.266	18.0401	293.155	150
Oahu	2045-07-21-14:00	1987.49	0	0	0	957.835	51.5633	306.559	115.266	18.0401	388.227	150
Oahu	2045-07-21-16:00	1429.4	0	0	0	958.604	0	367.277	115.266	18.0401	-95.8604	66.0711
Oahu	2045-07-21-18:00	1451.57	0	0	0	947.074	0	484.283	96.879	18.0401	-94.7074	0
Oahu	2045-07-21-20:00	1160.88	0	0	150	934.899	0	451.43	0	18.0401	-93.4899	0
Oahu	2045-07-21-22:00	967.764	0	0	61.0993	836.834	0	142.407	115.266	18.0401	-83.6834	0
Oahu	2045-07-27-00:00	850.068	0	0	5.52811	726.661	57.6663	10.6284	115.266	18.0401	-72.6661	0
Oahu	2045-07-27-02:00	864.786	0	0	63.8233	677.382	57.6663	127.992	115.266	18.0401	-67.7382	0
Oahu	2045-07-27-04:00	993.115	0	0	150	681.487	0	461.142	50.5949	18.0401	-68.1487	0
Oahu	2045-07-27-06:00	1305.46	0	0	0	730.561	0	514.645	115.266	18.0401	-73.0561	0
Oahu	2045-07-27-08:00	1473.73	0	0	0	850.287	0	508.762	115.266	18.0401	-85.0287	66.4064
Oahu	2045-07-27-10:00	2105.72	0	0	0	912.399	26.8917	660.033	115.266	18.0401	223.093	150
Oahu	2045-07-27-12:00	1971.76	0	0	0	922.543	26.8917	484.891	115.266	18.0401	254.132	150
Oahu	2045-07-27-14:00	1990.5	0	0	0	928.632	224.101	300.326	115.266	18.0401	254.132	150
Oahu	2045-07-27-16:00	1496.34	0	0	0	944.24	0	363.214	115.266	18.0401	-94.424	150
Oahu	2045-07-27-18:00	1225.29	0	0	150	934.672	0	474.848	41.1978	18.0401	-93.4672	0
Oahu	2045-07-27-20:00	1150.58	0	0	150	942.212	0	434.363	0.185288	18.0401	-94.2212	0
Oahu	2045-07-27-22:00	898.814	0	0	113.781	826.056	0	135.839	115.266	18.0401	-82.6056	0
Oahu	2045-08-25-00:00	704.005	0	0	30.4768	735.23	0.718247	72.0571	0	0	-73.523	0
Oahu	2045-08-25-02:00	718.065	0	0	111.957	688.555	0	210.322	0	0	-68.8555	0
Oahu	2045-08-25-04:00	903.609	0	111.962	150	696.969	0	538.298	0	0	-69.6969	0
Oahu	2045-08-25-06:00	1084.98	0	0	105.067	779.986	0	488.06	0	0	-77.9986	0
Oahu	2045-08-25-08:00	1973.63	0	0	0	927.898	38.6839	628.81	115.266	0	112.971	150
Oahu	2045-08-25-10:00	2015.2	0	0	0	977.952	79.7335	579.277	115.266	0	112.971	150
Oahu	2045-08-25-12:00	1799.1	0	0	0	969.58	79.7335	371.549	115.266	0	112.971	150
Oahu	2045-08-25-14:00	1730.48	0	0	0	960.716	79.7335	311.798	115.266	0	112.971	150
Oahu	2045-08-25-16:00	1701.24	0	0	0	968.749	0	354.257	115.266	0	112.971	150
Oahu	2045-08-25-18:00	1084.87	0	60.8349	150	965.647	0	426.62	0	0	-96.5647	0
Oahu	2045-08-25-20:00	1113.65	0	60.8349	0	938.48	0	329.857	0	0	-93.848	0
Oahu	2045-08-25-22:00	756.879	0	18.2142	150	843.683	0	165.779	0	0	-84.3683	0
Oahu	2045-09-10-00:00	751.688	0	0	0	710.878	82.1245	29.7739	0	0	-71.0878	0
Oahu	2045-09-10-02:00	745.27	0	0	89.6163	679.157	0	223.645	0	0	-67.9157	0
Oahu	2045-09-10-04:00	1004.73	0	101.336	150	721.374	0	606.831	0	0	-72.1374	0
Oahu	2045-09-10-06:00	1094.7	0	101.336	150	879.206	0	554.746	0	0	-87.9206	0
Oahu	2045-09-10-08:00	2027.21	0	0	0	961.008	0	665.088	115.266	0	135.849	150
Oahu	2045-09-10-10:00	2285.07	0	0	0	1009.55	204.437	669.973	115.266	0	135.849	150
Oahu	2045-09-10-12:00	1859.1	0	0	0	1017.49	0	381.466	115.266	0	194.881	150
Oahu	2045-09-10-14:00	1764.27	0	0	0	1017.52	36.7236	249.886	115.266	0	194.881	150
Oahu	2045-09-10-16:00	1554.55	0	0	0	1007.78	36.7236	329.306	115.266	0	-84.5282	150
Oahu	2045-09-10-18:00	1122.36	0	100.929	86.4638	1017.07	0	394.397	0	0	-101.707	0
Oahu	2045-09-10-20:00	896.724	0	100.929	150	955.426	0	287.77	0	0	-95.5426	0
Oahu	2045-09-10-22:00	737.983	0	0	71.4199	806.225	0	83.8007	0	0	-80.6225	0
Oahu	2045-10-03-00:00	869.078	0	0	34.172	712.624	135.887	126.002	0	0	-71.2624	0
Oahu	2045-10-03-02:00	865.594	0	0	86.5687	681.649	71.0144	267.664	0	0	-68.1649	0
Oahu	2045-10-03-04:00	975.561	0	127.728	150	726.492	0	599.447	0	0	-72.6492	0
Oahu	2045-10-03-06:00	1012.15	0	134.432	150	885.619	0	499.52	0	0	-88.5619	0
Oahu	2045-10-03-08:00	1841.84	0	0	0	974.018	0	699.962	115.266	0	-97.4018	150
Oahu	2045-10-03-10:00	2247.99	0	0	0	1014.17	229.705	570.56	115.266	0	168.292	150
Oahu	2045-10-03-12:00	1781.71	0	0	0	1024.29	16.0599	307.241	115.266	0	168.857	150
Oahu	2045-10-03-14:00	1747.6	0	0	0	1018.36	16.0599	279.051	115.266	0	168.857	150
Oahu	2045-10-03-16:00	1774.46	0	0	0	993.553	16.0599	330.721	115.266	0	168.857	150
Oahu	2045-10-03-18:00	1253.55	0	26.1643	0	1004.27	0	375.869	0	0	-100.427	0
Oahu	2045-10-03-20:00	916.621	0	26.1643	150	938.833	0	247.836	0	0	-93.8833	0
Oahu	2045-10-03-22:00	859.649	0	0	126.759	825.126	70.9833	172.812	0	0	-82.5126	0
Oahu	2045-11-08-00:00	916.522	0	0	0	705.33	107.945	59.6941	96.0451	18.0401	-70.533	0
Oahu	2045-11-08-02:00	921.848	0	0	62.1146	668.914	107.945	207.056	53.9885	12.9507	-66.8914	0
Oahu	2045-11-08-04:00	1005.87	0	0	150	677.756	0	545.89	0	0	-67.7756	0
Oahu	2045-11-08-06:00	1033.53	0	0	150	756.58	0	502.607	0	0	-75.658	0
Oahu	2045-11-08-08:00	1694.44	0	0	0	870.984	0	627.25	115.266	18.0401	-87.0984	150
Oahu	2045-11-08-10:00	1768.08	0	0	0	915.355	0	602.203	115.266	18.0401	-32.786	150
Oahu	2045-11-08-12:00	1964.82	0	0	0	923.627	0	381.417	115.266	18.0401	376.467	150
Oahu	2045-11-08-14:00	2142.28	0	0	0	905.394	277.884	299.223	115.266	18.0401	376.467	150
Oahu	2045-11-08-16:00	1450.23	0	0	0	907.534	0	350.146	115.266	18.0401	-90.7534	150
Oahu	2045-11-08-18:00	1122.67	0	0	150	943.085	0	423.892	0	0	-94.3085	0
Oahu	2045-11-08-20:00	972.195	0	0	150	881.086	0	329.218	0	0	-88.1086	0
Oahu	2045-11-08-22:00	903.933	0	0	35.3854	790.216	61.9944	148.089	0	18.0401	-79.0216	0
Oahu	2045-12-05-00:00	692.295	0	0	0	682.486	67.695	10.3618	0	0	-68.2486	0
Oahu	2045-12-05-02:00	729.934	0	0	35.0986	651.18	52.5533	126.417	0	0	-65.118	0
Oahu	2045-12-05-04:00	798.871	0	135.208	150	694.876	0	458.69	0	0	-69.4876	0
Oahu	2045-12-05-06:00	1006.23	0	135.208	150	863.916	0	513.918	0	0	-86.3916	0
Oahu	2045-12-05-08:00	1715.36	0	0	0	925.655	0	506.172	115.266	0	18.2692	150
Oahu	2045-12-05-10:00	1902.87	0	0	0	959.558	0	659.772	115.266	0	18.2692	150
Oahu	2045-12-05-12:00	2054.73	0	0	0	967.203	33.3481	486.568	115.266	0	302.339	150
Oahu	2045-12-05-14:00	1855.46	0	0	0	953.293	33.3481	301.216	115.266	0	302.339	150
Oahu	2045-12-05-16:00	1687.63	0	0	0	937.158	211.188	363.794	115.266	0	-89.7802	150
Oahu	2045-12-05-18:00	1075.59	0	106.943	150	951.483	0	476.195	0	0	-95.1483	0
Oahu	2045-12-05-20:00	976.294	0	106.943	150	884.929	0	436.801	0	0	-88.4929	0
Oahu	2045-12-05-22:00	830.38	0	0	62.4014	785.499	49.0541	136.777	0	0	-78.5499	0
Oahu	2045-12-08-00:00	763.233	0	136.079	0	661.585	223.082	80.8031	0	0	-66.1585	0
Oahu	2045-12-08-02:00	708.11	0	136.079	0	634.904	54.802	217.974	0	0	-63.4904	0
