timestamp	Oahu_AES	Oahu_Airport_DSG	Oahu_Battery_Bulk	Oahu_Battery_Conting	Oahu_Battery_Reg	Oahu_CC_152	Oahu_CIP_CT	Oahu_CentralTrackingPV_PV_01	Oahu_CentralTrackingPV_PV_02	Oahu_CentralTrackingPV_PV_03	Oahu_CentralTrackingPV_PV_04	Oahu_CentralTrackingPV_PV_05	Oahu_CentralTrackingPV_PV_06	Oahu_CentralTrackingPV_PV_07	Oahu_CentralTrackingPV_PV_08	Oahu_CentralTrackingPV_PV_09	Oahu_CentralTrackingPV_PV_10	Oahu_CentralTrackingPV_PV_11	Oahu_CentralTrackingPV_PV_12	Oahu_CentralTrackingPV_PV_13	Oahu_CentralTrackingPV_PV_14	Oahu_CentralTrackingPV_PV_15	Oahu_CentralTrackingPV_PV_16	Oahu_CentralTrackingPV_PV_17	Oahu_CentralTrackingPV_PV_18	Oahu_FlatDistPV_Oahu_FlatDistPV_0	Oahu_FlatDistPV_Oahu_FlatDistPV_1	Oahu_FlatDistPV_Oahu_FlatDistPV_2	Oahu_FlatDistPV_Oahu_FlatDistPV_3	Oahu_H-Power	Oahu_Honolulu_8	Oahu_Honolulu_9	Oahu_IC_Barge	Oahu_IC_MCBH	Oahu_IC_Schofield	Oahu_Kahe_1	Oahu_Kahe_2	Oahu_Kahe_3	Oahu_Kahe_4	Oahu_Kahe_5	Oahu_Kahe_6	Oahu_Kalaeloa_CC1	Oahu_Kalaeloa_CC2	Oahu_Kalaeloa_CC3	Oahu_Nuclear	Oahu_OffshoreWind_OffWind	Oahu_OnshoreWind_OnWind_101	Oahu_OnshoreWind_OnWind_102	Oahu_OnshoreWind_OnWind_103	Oahu_OnshoreWind_OnWind_104	Oahu_OnshoreWind_OnWind_105	Oahu_OnshoreWind_OnWind_106	Oahu_OnshoreWind_OnWind_107	Oahu_OnshoreWind_OnWind_201	Oahu_OnshoreWind_OnWind_202	Oahu_OnshoreWind_OnWind_203	Oahu_OnshoreWind_OnWind_204	Oahu_OnshoreWind_OnWind_205	Oahu_OnshoreWind_OnWind_206	Oahu_OnshoreWind_OnWind_207	Oahu_OnshoreWind_OnWind_208	Oahu_OnshoreWind_OnWind_209	Oahu_OnshoreWind_OnWind_301	Oahu_OnshoreWind_OnWind_302	Oahu_OnshoreWind_OnWind_303	Oahu_OnshoreWind_OnWind_304	Oahu_OnshoreWind_OnWind_305	Oahu_OnshoreWind_OnWind_306	Oahu_OnshoreWind_OnWind_307	Oahu_OnshoreWind_OnWind_308	Oahu_OnshoreWind_OnWind_309	Oahu_OnshoreWind_OnWind_401	Oahu_OnshoreWind_OnWind_402	Oahu_OnshoreWind_OnWind_403	Oahu_OnshoreWind_OnWind_404	Oahu_OnshoreWind_OnWind_405	Oahu_OnshoreWind_OnWind_406	Oahu_OnshoreWind_OnWind_407	Oahu_OnshoreWind_OnWind_408	Oahu_OnshoreWind_OnWind_409	Oahu_OnshoreWind_OnWind_410	Oahu_OnshoreWind_OnWind_501	Oahu_OnshoreWind_OnWind_502	Oahu_OnshoreWind_OnWind_503	Oahu_OnshoreWind_OnWind_504	Oahu_OnshoreWind_OnWind_505	Oahu_OnshoreWind_OnWind_506	Oahu_OnshoreWind_OnWind_507	Oahu_OnshoreWind_OnWind_508	Oahu_OnshoreWind_OnWind_509	Oahu_OnshoreWind_OnWind_Kahuku	Oahu_OnshoreWind_OnWind_Kawailoa	Oahu_SlopedDistPV_Oahu_SlopedDistPV_0	Oahu_SlopedDistPV_Oahu_SlopedDistPV_1	Oahu_SlopedDistPV_Oahu_SlopedDistPV_10	Oahu_SlopedDistPV_Oahu_SlopedDistPV_11	Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	Oahu_Waiau_10	Oahu_Waiau_6	Oahu_Waiau_7	Oahu_Waiau_8	Oahu_Waiau_9
2020-04-21-16:00	67	8	0	0	0	0	0	25.1784	0	0	106.416	31.3587	0	29.413	0	0	0	40.3849	0	0	0	0	0	0	0	24.4467	0	9.43854	17.1653	42.8	22.3	0	0	0	10.9333	47.9	48.1	73.7	69.7435	0	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.35887	18.9257	0	8.8036	6.18931	0	8.36467	0	21.4717	0	0	8.63502	0	6.11853	9.80254	0	0	0	0	0	0	0	0
2020-04-21-18:00	67	0	0	0	0	0	0	6.40488	0	0	25.4258	7.16008	0	13.3872	0	0	0	10.8428	0	0	0	0	0	0	0	1.62089	0	0.771	1.14552	42.8	22.3	0	0	0	5.46663	59.3	82.1	86.1	85.3	134.3	109.454	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2228	31.5739	0	0.730646	0.514468	0	0.774382	0	2.52219	0	0	1.03886	0	0.489712	0.555938	0	0	0	0	0	41	0	0
2020-04-21-20:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	69.2697	82.1	86.1	85.3	134.3	113.75	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4857	43.9023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.4894	0	0
2020-04-21-22:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	57.3918	70.8	86.1	73.1	134.3	94.2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6771	24.5383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01-00:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	22.3	0	0	0	0	0	59.4	73.7	73.1	134.3	92.4039	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0508	23.602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01-02:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	22.3	0	0	0	0	0	59.4	73.7	73.1	134.3	94.2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6666	14.7474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01-04:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	22.3	0	0	0	0	0	59.4	73.7	73.1	134.3	94.2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.21247	13.6281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01-06:00	67	0	0	0	0	0	0	7.15751	0	0	30.0732	1.49286	0	15.1749	0	0	0	5.51186	0	0	0	0	0	0	0	1.62603	0	0.81219	4.54547	42.8	22.3	0	0	0	13.6666	0	59.4	84.5295	73.1	134.3	94.2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0036	19.1353	0	3.94526	5.12826	0	7.85004	0	1.33403	0	0	0.435699	0	0.424143	1.0447	0	0	0	0	0	0	0	0
2020-05-01-08:00	67	0	0	0	0	0	0	12.4207	0	0	107.019	21.7488	0	32.9572	0	0	0	8.77614	0	0	0	0	0	0	0	25.5567	0	8.56838	31.0188	42.8	22.3	0	0	0	0	0	36.7	61.2	60.8	112.617	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4433	27.1923	0	22.7497	17.6896	0	24.9242	0	10.208	0	0	3.08422	0	5.75595	10.8015	0	0	0	0	0	0	0	0
2020-05-01-10:00	67	0	0	0	0	0	0	20.6133	0	0	102.028	25.825	0	35.7687	0	0	0	46.2879	0	0	0	0	0	0	0	52.4724	0	20.2572	55.315	42.8	0	0	0	0	0	0	36.7	55.4138	48.6	94.5	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4131	20.9833	0	34.5259	29.829	0	33.524	0	30.4075	0	0	11.4679	0	13.4914	22.6461	0	0	0	0	0	0	0	0
2020-05-01-12:00	67	0	0	0	0	0	0	26.5885	0	0	99.5902	25.8807	0	41.4953	0	0	0	45.0512	0	0	0	0	0	0	0	61.899	0	25.3722	59.536	42.8	0	0	0	0	0	0	36.7	55.4138	48.6	94.5	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	24.2612	0	35.2251	28.5493	0	34.0049	0	42.3636	0	0	16.0976	0	16.192	27.413	0	0	0	0	0	0	0	0
2020-05-01-14:00	67	0	0	0	0	0	0	27.6	0	0	115.86	34.1891	0	56.8534	0	0	0	49	0	0	0	0	0	0	0	53.4648	0	21.9812	46.1829	42.8	0	0	0	0	0	0	36.7	55.4138	48.6	94.5	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9902	32.4252	0	25.5349	19.1541	0	23.7057	0	40.5883	0	0	15.3614	0	13.5624	23.8731	0	0	0	0	0	0	0	0
2020-05-01-16:00	67	0	0	0	0	0	0	24.6984	0	0	106.099	30.9318	0	50.5974	0	0	0	39.1156	0	0	0	0	0	0	0	33.2686	0	15.1969	21.7012	42.8	22.3	0	0	0	0	0	36.7	61.2	60.8	111.974	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9503	46.5397	0	9.46084	5.72759	0	7.73821	0	33.508	0	0	13.0797	0	8.94655	14.3337	0	0	0	0	0	0	0	0
2020-05-01-18:00	67	0	0	0	0	0	0	7.01366	0	0	28.5512	8.04338	0	13.5794	0	0	0	11.9429	0	0	0	0	0	0	0	2.78725	0	1.56066	1.52996	42.8	22.3	22.3	0	0	0	0	82.1	86.1	85.3	134.3	116.106	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9904	48.7332	0	0.898244	0.72187	0	1.00446	0	6.29533	0	0	2.73439	0	0.82334	1.26392	0	0	0	0	22.5	0	0	17.7
2020-05-01-20:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	31.2319	38.4	0	0	0	0	82.1	86.1	85.3	134.3	134.4	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8873	47.9843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.3	0	0	0
2020-05-01-22:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	22.3	0	0	0	0	0	59.4	73.7	73.1	134.3	76.2748	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3316	40.9278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-17-00:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	47.9	36.7	0	60.8	114.4	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68242	16.4888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.8	0
2020-05-17-02:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	47.9	36.7	0	60.8	114.4	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79214	10.968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.8	0
2020-05-17-04:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	47.9	36.7	0	60.8	114.4	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1743	8.6684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.8	0
2020-05-17-06:00	67	0	0	0	0	0	0	9.66155	0	0	39.4921	11.0888	0	21.0673	0	0	0	16.7822	0	0	0	0	0	0	0	2.11895	0	1.11755	5.48434	42.8	0	0	0	0	0	47.9	48.1	0	63.3996	134.3	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.89617	16.6269	0	4.48248	5.95508	0	9.20306	0	1.77231	0	0	0.571487	0	0.554964	1.36229	0	0	0	0	0	0	56.6	0
2020-05-17-08:00	67	0	0	0	0	0	0	25.6088	0	0	107.35	31.3081	0	55.8965	0	0	0	45.0773	0	0	0	0	0	0	0	24.3792	0	12.5018	38.4155	42.8	0	0	0	0	0	47.9	36.7	0	60.8	114.4	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92947	2.91632	0	24.3471	22.4156	0	32.956	0	10.9203	0	0	3.33923	0	6.06239	14.5536	0	0	0	0	0	41	41.8	0
2020-05-17-10:00	67	0	0	0	0	0	0	21.4032	0	0	116.663	24.5412	0	51.1846	0	0	0	38.1161	0	0	0	0	0	0	0	45.7677	0	24.4462	53.9898	42.8	0	0	0	0	0	47.9	36.7	0	60.8	114.4	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35243	5.5353	0	32.48	25.6919	0	39.689	0	33.784	0	0	10.3382	0	11.379	26.5878	0	0	0	0	0	41	41.8	0
2020-05-17-12:00	67	0	0	0	0	0	0	22.3341	0	0	94.5501	29.5323	0	60.7	0	0	0	49	0	0	0	0	0	0	0	50.3598	0	28.1355	53.7893	42.8	0	0	0	0	0	47.9	36.7	0	60.8	114.4	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14954	6.03898	0	31.1119	20.5022	0	37.9321	0	44.1322	0	0	13.183	0	11.9868	30.2538	0	0	0	0	0	41	41.8	0
2020-05-17-14:00	67	0	0	0	0	0	0	18.1726	0	0	83.4482	34.1891	0	60.6828	0	0	0	49	0	0	0	0	0	0	0	39.9663	0	23.4375	38.3185	42.8	0	0	0	0	0	47.9	36.7	0	60.8	114.4	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03718	11.8812	0	21.7809	12.3112	0	26.0843	0	42.0722	0	0	11.663	0	9.44883	23.8968	0	0	0	0	0	41	41.8	0
2020-05-17-16:00	67	0	0	0	0	0	0	11.9939	0	0	49.0375	30.7095	0	40.026	0	0	0	44.2994	0	0	0	0	0	0	0	19.7574	0	14.8644	17.8918	42.8	0	22.3	0	0	0	47.9	36.7	0	60.8	114.4	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07178	9.18328	0	8.42449	5.9215	0	8.164	0	31.2613	0	0	6.09597	0	4.48042	14.5663	0	0	0	0	0	41	41.8	0
2020-05-17-18:00	67	8	0	0	0	0	0	9.22469	0	0	36.2921	10.0479	0	19.1689	0	0	0	15.5659	0	0	0	0	0	0	0	3.23867	0	1.86391	1.96799	42.8	0	22.3	0	0	2.73331	48.444	70.8	0	73.1	134.3	94.2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33817	22.9524	0	1.1621	0.925106	0	1.30034	0	7.36003	0	0	3.1148	0	0.945757	1.5076	0	0	0	0	22.5	41	56.6	0
2020-05-17-20:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	2.73331	69.9513	82.1	0	85.3	134.3	132.581	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45325	22.5028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	54.4894	71.3	0
2020-05-17-22:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	47.9	59.4	0	73.1	134.3	93.4006	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03126	6.49899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.6	0
2020-07-09-00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	47.9	70.081	86.1	73.1	134.3	94.2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.691	17.0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	56.6	0
2020-07-09-02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	47.9	64.0696	86.1	73.1	134.3	94.2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3329	17.8213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	56.6	0
2020-07-09-04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	47.9	70.6785	86.1	73.1	134.3	94.2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4811	10.9342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	56.6	0
2020-07-09-06:00	0	8	0	0	0	0	0	9.60704	0	0	40.5838	11.7143	0	6.1202	0	0	0	17.1152	0	0	0	0	0	0	0	1.40216	0	0.754466	4.35394	42.8	0	0	0	0	0	47.9	48.1	73.7	60.8	117.379	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.845	14.7275	0	3.97092	6.17201	0	9.71085	0	1.23351	0	0	0.392043	0	0.383159	0.980226	0	0	0	0	0	41	56.6	0
2020-07-09-08:00	0	0	0	0	0	0	0	16.1234	0	0	107.566	31.3802	0	54.8677	0	0	0	44.9362	0	0	0	0	0	0	0	21.8039	0	10.7175	35.4604	42.8	0	0	0	0	0	47.9	36.7	61.2	60.8	94.5	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2829	29.2888	0	23.3184	21.9475	0	31.8948	0	8.812	0	0	2.77835	0	5.27768	12.3727	0	0	0	0	0	35.463	41.8	0
2020-07-09-10:00	0	0	0	0	0	0	0	26.2224	0	0	116.663	34.1891	0	49.3736	0	0	0	43.0024	0	0	0	0	0	0	0	41.8162	0	23.4827	51.9889	42.8	0	0	0	0	0	47.9	36.7	61.2	60.8	94.5	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.2818	27.0448	0	30.6317	25.0703	0	38.8607	0	31.2508	0	0	9.75741	0	10.7542	24.9464	0	0	0	0	0	30.4138	41.8	0
2020-07-09-12:00	0	0	0	0	0	0	0	19.181	0	0	116.663	34.1891	0	60.7	0	0	0	47.9968	0	0	0	0	0	0	0	43.3195	0	26.6172	49.7265	42.8	0	0	0	0	0	0	36.7	48.8	48.6	94.5	67.9138	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4634	26.0352	0	27.7212	17.3503	0	37.8389	0	46.2012	0	0	8.53972	0	7.92852	31.0352	0	0	0	0	0	27	41.8	0
2020-07-09-14:00	0	0	0	0	0	0	0	19.2315	0	0	116.663	34.1891	0	56.3654	0	0	0	33.3993	0	0	0	0	0	0	0	30.771	0	19.9907	32.8749	42.8	22.3	0	0	0	0	0	36.7	48.8138	48.6	94.5	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3847	22.2123	0	18.0223	9.42761	0	24.3704	0	40.4496	0	0	5.69109	0	5.39927	21.9202	0	0	0	0	22.5	0	41.8	0
2020-07-09-16:00	0	8	0	0	0	0	0	11.5087	0	0	110.132	32.1305	0	46.6824	0	0	0	28.2927	0	0	0	0	0	0	0	21.9674	0	15.9842	19.2132	42.8	22.3	22.3	0	0	0	0	36.7	61.2	60.8	103.499	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9283	22.8291	0	9.50526	6.7086	0	9.63215	0	37.0552	0	0	5.13691	0	4.5936	15.1996	0	0	0	0	22.5	0	41.8	0
2020-07-09-18:00	0	0	0	0	0	0	45	11.4139	0	0	53.7548	15.4434	0	26.2161	0	0	0	22.7009	0	0	0	0	0	0	0	4.0707	0	2.3022	2.39964	42.8	22.3	22.3	0	0	10.9333	0	59.4	86.1	73.1	134.3	94.2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6993	26.68	0	1.37683	1.16781	0	1.45618	0	11.3412	0	0	2.30273	0	0.875482	1.95325	0	0	0	16.9	22.5	0	56.6	0
2020-07-09-20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	22.3	30.3	0	0	5.46663	0	82.1	86.1	85.3	134.3	134.4	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6426	26.6056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	54.4894	76.56	17.7
2020-07-09-22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	47.9	70.081	86.1	73.1	134.3	94.2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.4145	21.5691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	56.6	0
2020-07-21-00:00	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	53.3944	73.7	73.1	134.3	74.1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.8117	55.4687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
